"리프레시_토큰을_생성한다() { // given & when String actual = jwtTokenProvider.createRefreshToken(PAYLOAD);  // then ""<AssertPlaceHolder>""; }
createRefreshToken(final String payload) { return createToken(payload, refreshTokenValidityInMilliseconds); }"	"assertThat(actual.split(""\\."")).hasSize(3)"
"토큰의_Payload를_가져온다() { // given String token = jwtTokenProvider.createAccessToken(PAYLOAD);  // when String actual = jwtTokenProvider.getPayload(token);  // then ""<AssertPlaceHolder>""; }
getPayload(final String token) { return Jwts.parserBuilder() .setSigningKey(key) .build() .parseClaimsJws(token) .getBody() .getSubject(); }"	assertThat(actual).isEqualTo(PAYLOAD)
"엑세스_토큰을_검증하여_만료된_경우_예외를_던진다() { // given TokenProvider expiredJwtTokenProvider = new JwtTokenProvider(JWT_SECRET_KEY, 0, 0); String expiredToken = expiredJwtTokenProvider.createAccessToken(PAYLOAD);  // when & then ""<AssertPlaceHolder>""; }
validateToken(final String token) { try { Jws<Claims> claims = Jwts.parserBuilder() .setSigningKey(key) .build() .parseClaimsJws(token);  claims.getBody() .getExpiration() .before(new Date()); } catch (final JwtException | IllegalArgumentException e) { throw new InvalidTokenException(""권한이 없습니다.""); } }"	assertThatThrownBy(() -> jwtTokenProvider.validateToken(expiredToken)) .isInstanceOf(InvalidTokenException.class)
"리프레시_토큰을_검증하여_만료된_경우_예외를_던진다() { // given TokenProvider expiredJwtTokenProvider = new JwtTokenProvider(JWT_SECRET_KEY, 0, 0); String expiredToken = expiredJwtTokenProvider.createRefreshToken(PAYLOAD);  // when & then ""<AssertPlaceHolder>""; }
validateToken(final String token) { try { Jws<Claims> claims = Jwts.parserBuilder() .setSigningKey(key) .build() .parseClaimsJws(token);  claims.getBody() .getExpiration() .before(new Date()); } catch (final JwtException | IllegalArgumentException e) { throw new InvalidTokenException(""권한이 없습니다.""); } }"	assertThatThrownBy(() -> jwtTokenProvider.validateToken(expiredToken)) .isInstanceOf(InvalidTokenException.class)
"토큰을_검증하여_유효하지_않으면_예외를_던진다() { // given String malformedToken = ""malformed"";  // when & then ""<AssertPlaceHolder>""; }
validateToken(final String token) { try { Jws<Claims> claims = Jwts.parserBuilder() .setSigningKey(key) .build() .parseClaimsJws(token);  claims.getBody() .getExpiration() .before(new Date()); } catch (final JwtException | IllegalArgumentException e) { throw new InvalidTokenException(""권한이 없습니다.""); } }"	assertThatThrownBy(() -> jwtTokenProvider.validateToken(malformedToken)) .isInstanceOf(InvalidTokenException.class)
"토큰을_저장한다() { // given Long dummyMemberId = 1L; String dummyRefreshToken = ""dummy token"";  // when tokenRepository.save(dummyMemberId, dummyRefreshToken);  // then ""<AssertPlaceHolder>""; }
getToken(final Long memberId) { Optional<String> token = Optional.ofNullable(TOKEN_REPOSITORY.get(memberId)); return token.orElseThrow(() -> new NoSuchTokenException(""일치하는 토큰이 존재하지 않습니다."")); }"	assertThat(tokenRepository.getToken(dummyMemberId)).isEqualTo(dummyRefreshToken)
"MemberId에_해당하는_토큰이_있으면_true를_반환한다() { // given Long dummyMemberId = 1L; String dummyRefreshToken = ""dummy token""; tokenRepository.save(dummyMemberId, dummyRefreshToken);  // when boolean actual = tokenRepository.exist(dummyMemberId);  // then ""<AssertPlaceHolder>""; }
exist(final Long memberId) { return TOKEN_REPOSITORY.containsKey(memberId); }"	assertThat(actual).isTrue()
"MemberId에_해당하는_토큰이_없으면_false를_반환한다() { // given Long dummyMemberId = 1L; String dummyRefreshToken = ""dummy token"";  // when boolean actual = tokenRepository.exist(dummyMemberId);  // then ""<AssertPlaceHolder>""; }
exist(final Long memberId) { return TOKEN_REPOSITORY.containsKey(memberId); }"	assertThat(actual).isFalse()
"MemberId에_해당하는_토큰을_가져온다() { // given Long dummyMemberId = 1L; String dummyRefreshToken = ""dummy token""; tokenRepository.save(dummyMemberId, dummyRefreshToken);  // when String actual = tokenRepository.getToken(dummyMemberId);  // then ""<AssertPlaceHolder>""; }
getToken(final Long memberId) { Optional<String> token = Optional.ofNullable(TOKEN_REPOSITORY.get(memberId)); return token.orElseThrow(() -> new NoSuchTokenException(""일치하는 토큰이 존재하지 않습니다."")); }"	assertThat(actual).isEqualTo(dummyRefreshToken)
"MemberId에_해당하는_토큰이_없으면_예외를_발생한다() { // given Long dummyMemberId = 1L;  // when & then ""<AssertPlaceHolder>""; }
getToken(final Long memberId) { Optional<String> token = Optional.ofNullable(TOKEN_REPOSITORY.get(memberId)); return token.orElseThrow(() -> new NoSuchTokenException(""일치하는 토큰이 존재하지 않습니다."")); }"	assertThatThrownBy(() -> tokenRepository.getToken(dummyMemberId)) .isInstanceOf(NoSuchTokenException.class)
"member_id의_OAuthToken이_존재할_경우_true를_반환한다() { // given Member 매트 = memberRepository.save(매트()); oAuthTokenRepository.save(new OAuthToken(매트, REFRESH_TOKEN));  // when boolean actual = oAuthTokenRepository.existsByMemberId(매트.getId());  // then ""<AssertPlaceHolder>""; }
existsByMemberId(final Long memberId);  @Query(""SELECT o "" + ""FROM OAuthToken o "" + ""WHERE o.member.id = :memberId"") Optional<OAuthToken> findByMemberId(final Long memberId);  default OAuthToken getByMemberId(final Long memberId) { return findByMemberId(memberId) .orElseThrow(NoSuchOAuthTokenException::new); }"	assertThat(actual).isTrue()
"member_id의_OAuthToken이_존재하지_않을_경우_false를_반환한다() { // given & when boolean actual = oAuthTokenRepository.existsByMemberId(0L);  // then ""<AssertPlaceHolder>""; }
existsByMemberId(final Long memberId);  @Query(""SELECT o "" + ""FROM OAuthToken o "" + ""WHERE o.member.id = :memberId"") Optional<OAuthToken> findByMemberId(final Long memberId);  default OAuthToken getByMemberId(final Long memberId) { return findByMemberId(memberId) .orElseThrow(NoSuchOAuthTokenException::new); }"	assertThat(actual).isFalse()
"member_id의_OAuthToken이_존재할_경우_Optional은_비어있지_않다() { // given Member 매트 = memberRepository.save(매트()); oAuthTokenRepository.save(new OAuthToken(매트, REFRESH_TOKEN));  // when Optional<OAuthToken> actual = oAuthTokenRepository.findByMemberId(매트.getId());  // then ""<AssertPlaceHolder>""; }
findByMemberId(final Long memberId);  default OAuthToken getByMemberId(final Long memberId) { return findByMemberId(memberId) .orElseThrow(NoSuchOAuthTokenException::new); }"	assertThat(actual).isNotEmpty()
"member_id의_OAuthToken이_존재하지_않을_경우_비어있다() { // given & when Optional<OAuthToken> actual = oAuthTokenRepository.findByMemberId(0L);  // then ""<AssertPlaceHolder>""; }
findByMemberId(final Long memberId);  default OAuthToken getByMemberId(final Long memberId) { return findByMemberId(memberId) .orElseThrow(NoSuchOAuthTokenException::new); }"	assertThat(actual).isEmpty()
"refresh_token을_교체한다() { // given Member 매트 = 매트(); String refreshToken = ""adasaegsfadasdasfgfgrgredksgdffa""; OAuthToken oAuthToken = new OAuthToken(매트, refreshToken);  String updatedRefreshToken = ""dfgsbnskjglnafgkajfnakfjgngejlkrqgn"";  // when oAuthToken.change(updatedRefreshToken);  // then ""<AssertPlaceHolder>""; }
getRefreshToken() { return refreshToken; }"	assertThat(oAuthToken.getRefreshToken()).isEqualTo(updatedRefreshToken)
"저장된_회원의_개인_카테고리를_생성하고_자동으로_구독하고_카테고리_역할을_부여한다() { // given GivenBuilder 나인 = 나인();  MemberSavedEvent event = new MemberSavedEvent(나인.회원().getId());  // when categoryService.savePersonalCategory(event);  // then List<Category> categories = categoryRepository.findByMemberId(나인.회원().getId()); List<Subscription> subscriptions = subscriptionRepository.findByMemberId(나인.회원().getId()); List<CategoryRole> categoryRoles = categoryRoleRepository.findByMemberId(나인.회원().getId());  ""<AssertPlaceHolder>""; assertThat(subscriptions).hasSize(1) .extracting(""checked"") .containsExactly(true); assertThat(categoryRoles).hasSize(1) .extracting(""categoryRoleType"") .containsExactly(ADMIN); }); }
savePersonalCategory(final MemberSavedEvent event) { Member member = memberRepository.getById(event.getMemberId()); Category category = categoryRepository.save(new Category(PERSONAL_CATEGORY_NAME, member, PERSONAL));  subscribeCategory(member, category); createCategoryRoleAsAdminToCreator(member, category); }"	"assertAll(() -> { assertThat(categories).hasSize(1) .extracting(""categoryType"") .containsExactly(CategoryType.PERSONAL)"
"제목에_검색어가_포함된_카테고리를_가져온다() { // given 나인().카테고리를_생성한다(외부_카테고리_이름, GOOGLE) .카테고리를_생성한다(취업_카테고리_이름, NORMAL) .카테고리를_생성한다(스터디_카테고리_이름, NORMAL);  // when CategoriesResponse actual = categoryService.findNormalByName(""취업"");  // then ""<AssertPlaceHolder>""; }
findNormalByName(final String name) { List<Category> categories = categoryRepository.findByCategoryTypeAndNameContaining(NORMAL, name); return new CategoriesResponse(categories); }"	assertThat(actual.getCategories()).hasSize(1)
"제목에_검색어가_포함된_카테고리를_가져올때_개인_카테고리는_제외한다() { // given 나인().카테고리를_생성한다(개인_카테고리_이름, PERSONAL) .카테고리를_생성한다(취업_카테고리_이름, NORMAL) .카테고리를_생성한다(스터디_카테고리_이름, NORMAL);  // when CategoriesResponse actual = categoryService.findNormalByName("""");  // then ""<AssertPlaceHolder>""; }
findNormalByName(final String name) { List<Category> categories = categoryRepository.findByCategoryTypeAndNameContaining(NORMAL, name); return new CategoriesResponse(categories); }"	assertThat(actual.getCategories()).hasSize(2)
"관리권한이_최고_관리자인_카테고리_목록을_조회한다() { // given GivenBuilder 나인 = 나인().카테고리를_생성한다(스터디_카테고리_이름, NORMAL);  GivenBuilder 티거 = 티거().카테고리를_생성한다(스터디_카테고리_이름, NORMAL) .카테고리를_생성한다(취업_카테고리_이름, NORMAL) .카테고리를_구독한다(나인.카테고리());  나인.카테고리_관리_권한을_부여한다(티거.회원(), 나인.카테고리());  // when CategoriesResponse actual = categoryService.findScheduleEditableCategories(티거.회원().getId());  // then ""<AssertPlaceHolder>""; }
findScheduleEditableCategories(final Long memberId) { List<CategoryRole> categoryRoles = categoryRoleRepository.findByMemberId(memberId); Set<CategoryRoleType> roleTypes = CategoryRoleType.getHavingAuthorities(Set.of(CategoryAuthority.ADD_SCHEDULE, CategoryAuthority.UPDATE_SCHEDULE)); return new CategoriesResponse(toCategories(categoryRoles, roleTypes)); }"	assertThat(actual.getCategories().size()).isEqualTo(3)
"id로_카테고리_단건_조회한다() { // given GivenBuilder 나인 = 나인().카테고리를_생성한다(취업_카테고리_이름, NORMAL);  // when CategoryDetailResponse actual = categoryService.findDetailCategoryById(나인.카테고리().getId());  // then ""<AssertPlaceHolder>""; assertThat(actual.getName()).isEqualTo(나인.카테고리().getName()); }); }
findDetailCategoryById(final Long id) { Category category = categoryRepository.getById(id); List<Subscription> subscriptions = subscriptionRepository.findByCategoryId(id); return new CategoryDetailResponse(category, subscriptions.size()); }"	assertAll(() -> { assertThat(actual.getId()).isEqualTo(나인.카테고리().getId())
"id로_카테고리_단건_조회할_때_없으면_예외가_발생한다() { // given GivenBuilder 나인 = 나인().카테고리를_생성한다(취업_카테고리_이름, NORMAL);  // when & then ""<AssertPlaceHolder>""; }
findDetailCategoryById(final Long id) { Category category = categoryRepository.getById(id); List<Subscription> subscriptions = subscriptionRepository.findByCategoryId(id); return new CategoryDetailResponse(category, subscriptions.size()); }"	assertThatThrownBy(() -> categoryService.findDetailCategoryById(나인.카테고리().getId() + 1)) .isInstanceOf(NoSuchCategoryException.class)
"권한이_최고_관리자인_카테고리를_수정한다() { // given GivenBuilder 나인 = 나인().카테고리를_생성한다(취업_카테고리_이름, NORMAL);  CategoryUpdateRequest 카테고리_수정_요청 = new CategoryUpdateRequest(""새로운 취업 카테고리 이름"");  // when categoryService.update(나인.회원().getId(), 나인.카테고리().getId(), 카테고리_수정_요청);  //then Category actual = categoryRepository.getById(나인.카테고리().getId()); ""<AssertPlaceHolder>""; }
update(final Long memberId, final Long id, final CategoryUpdateRequest request) { Category category = categoryRepository.getById(id);  CategoryRole role = categoryRoleRepository.getByMemberIdAndCategoryId(memberId, category.getId()); role.validateAuthority(CategoryAuthority.UPDATE_CATEGORY);  category.changeName(request.getName()); }"	"assertThat(actual.getName()).isEqualTo(""새로운 취업 카테고리 이름"")"
"권한이_최고_관리자가_아닌_카테고리를_수정하면_예외가_발생한다() { // given GivenBuilder 나인 = 나인().카테고리를_생성한다(취업_카테고리_이름, NORMAL);  GivenBuilder 티거 = 티거().카테고리를_구독한다(나인.카테고리());  CategoryUpdateRequest 카테고리_수정_요청 = new CategoryUpdateRequest(""새로운 취업 카테고리 이름"");  // when & then ""<AssertPlaceHolder>""; }
update(final Long memberId, final Long id, final CategoryUpdateRequest request) { Category category = categoryRepository.getById(id);  CategoryRole role = categoryRoleRepository.getByMemberIdAndCategoryId(memberId, category.getId()); role.validateAuthority(CategoryAuthority.UPDATE_CATEGORY);  category.changeName(request.getName()); }"	assertThatThrownBy(() -> categoryService.update(티거.회원().getId(), 나인.카테고리().getId(), 카테고리_수정_요청)) .isInstanceOf(NoCategoryAuthorityException.class)
"카테고리를_수정할_때_카테고리가_없으면_예외가_발생한다() { // given GivenBuilder 나인 = 나인();  CategoryUpdateRequest 카테고리_수정_요청 = new CategoryUpdateRequest(""새로운 취업 카테고리 이름"");  // when & then ""<AssertPlaceHolder>""; }
update(final Long memberId, final Long id, final CategoryUpdateRequest request) { Category category = categoryRepository.getById(id);  CategoryRole role = categoryRoleRepository.getByMemberIdAndCategoryId(memberId, category.getId()); role.validateAuthority(CategoryAuthority.UPDATE_CATEGORY);  category.changeName(request.getName()); }"	assertThatThrownBy(() -> categoryService.update(나인.회원().getId(), -1L, 카테고리_수정_요청)) .isInstanceOf(NoSuchCategoryException.class)
"권한이_최고_관리자인_카테고리를_삭제한다() { // given GivenBuilder 나인 = 나인().카테고리를_생성한다(취업_카테고리_이름, NORMAL);  // when categoryService.delete(나인.회원().getId(), 나인.카테고리().getId());  //then ""<AssertPlaceHolder>""; }
delete(final Long memberId, final Long id) { Category category = categoryRepository.getById(id);  validateNotPersonalCategory(category);  CategoryRole role = categoryRoleRepository.getByMemberIdAndCategoryId(memberId, category.getId()); role.validateAuthority(CategoryAuthority.DELETE_CATEGORY);  scheduleRepository.deleteByCategoryIdIn(List.of(id)); subscriptionRepository.deleteByCategoryIdIn(List.of(id)); externalCategoryDetailRepository.deleteByCategoryId(id); categoryRoleRepository.deleteByCategoryId(id); categoryRepository.deleteById(id); }"	assertThatThrownBy(() -> categoryRepository.getById(나인.카테고리().getId())) .isInstanceOf(NoSuchCategoryException.class)
"권한이_최고_관리자가_아닌_카테고리를_삭제하려_하면_예외가_발생한다() { // given GivenBuilder 나인 = 나인().카테고리를_생성한다(취업_카테고리_이름, NORMAL);  GivenBuilder 티거 = 티거().카테고리를_구독한다(나인.카테고리());  // when & then ""<AssertPlaceHolder>""; }
delete(final Long memberId, final Long id) { Category category = categoryRepository.getById(id);  validateNotPersonalCategory(category);  CategoryRole role = categoryRoleRepository.getByMemberIdAndCategoryId(memberId, category.getId()); role.validateAuthority(CategoryAuthority.DELETE_CATEGORY);  scheduleRepository.deleteByCategoryIdIn(List.of(id)); subscriptionRepository.deleteByCategoryIdIn(List.of(id)); externalCategoryDetailRepository.deleteByCategoryId(id); categoryRoleRepository.deleteByCategoryId(id); categoryRepository.deleteById(id); }"	assertThatThrownBy(() -> categoryService.delete(티거.회원().getId(), 나인.카테고리().getId())) .isInstanceOf(NoCategoryAuthorityException.class)
"없는_카테고리를_삭제하려_하면_예외가_발생한다() { // given GivenBuilder 나인 = 나인();  // when & then ""<AssertPlaceHolder>""; }
delete(final Long memberId, final Long id) { Category category = categoryRepository.getById(id);  validateNotPersonalCategory(category);  CategoryRole role = categoryRoleRepository.getByMemberIdAndCategoryId(memberId, category.getId()); role.validateAuthority(CategoryAuthority.DELETE_CATEGORY);  scheduleRepository.deleteByCategoryIdIn(List.of(id)); subscriptionRepository.deleteByCategoryIdIn(List.of(id)); externalCategoryDetailRepository.deleteByCategoryId(id); categoryRoleRepository.deleteByCategoryId(id); categoryRepository.deleteById(id); }"	assertThatThrownBy(() -> categoryService.delete(나인.회원().getId(), -1L)) .isInstanceOf(NoSuchCategoryException.class)
"카테고리를_삭제할_때_생성한_일정도_모두_삭제한다() { // given GivenBuilder 나인 = 나인().카테고리를_생성한다(취업_카테고리_이름, NORMAL) .일정을_생성한다(취업_일정_제목, 취업_일정_시작일, 취업_일정_종료일, 취업_일정_메모);  // when categoryService.delete(나인.회원().getId(), 나인.카테고리().getId());  // then ""<AssertPlaceHolder>""; }); }
delete(final Long memberId, final Long id) { Category category = categoryRepository.getById(id);  validateNotPersonalCategory(category);  CategoryRole role = categoryRoleRepository.getByMemberIdAndCategoryId(memberId, category.getId()); role.validateAuthority(CategoryAuthority.DELETE_CATEGORY);  scheduleRepository.deleteByCategoryIdIn(List.of(id)); subscriptionRepository.deleteByCategoryIdIn(List.of(id)); externalCategoryDetailRepository.deleteByCategoryId(id); categoryRoleRepository.deleteByCategoryId(id); categoryRepository.deleteById(id); }"	assertAll(() -> { assertThatThrownBy(() -> scheduleRepository.getById(나인.카테고리_일정().getId())) .isInstanceOf(NoSuchScheduleException.class)
"카테고리를_삭제할_때_구독_정보도_모두_삭제한다() { // given GivenBuilder 나인 = 나인().카테고리를_생성한다(취업_카테고리_이름, NORMAL);  GivenBuilder 티거 = 티거().카테고리를_구독한다(나인.카테고리());  // when categoryService.delete(나인.회원().getId(), 나인.카테고리().getId());  // then ""<AssertPlaceHolder>""; }
delete(final Long memberId, final Long id) { Category category = categoryRepository.getById(id);  validateNotPersonalCategory(category);  CategoryRole role = categoryRoleRepository.getByMemberIdAndCategoryId(memberId, category.getId()); role.validateAuthority(CategoryAuthority.DELETE_CATEGORY);  scheduleRepository.deleteByCategoryIdIn(List.of(id)); subscriptionRepository.deleteByCategoryIdIn(List.of(id)); externalCategoryDetailRepository.deleteByCategoryId(id); categoryRoleRepository.deleteByCategoryId(id); categoryRepository.deleteById(id); }"	assertThatThrownBy(() -> subscriptionRepository.getById(티거.구독().getId())) .isInstanceOf(NoSuchSubscriptionException.class)
"카테고리를_삭제할_때_카테고리_권한도_모두_삭제한다() { // given GivenBuilder 나인 = 나인().카테고리를_생성한다(취업_카테고리_이름, NORMAL);  CategoryRole 권한 = categoryRoleRepository.getByMemberIdAndCategoryId(나인.회원().getId(), 나인.카테고리().getId());  // when categoryService.delete(나인.회원().getId(), 나인.카테고리().getId());  // then boolean actual = categoryRoleRepository.findById(권한.getId()).isPresent(); ""<AssertPlaceHolder>""; }
delete(final Long memberId, final Long id) { Category category = categoryRepository.getById(id);  validateNotPersonalCategory(category);  CategoryRole role = categoryRoleRepository.getByMemberIdAndCategoryId(memberId, category.getId()); role.validateAuthority(CategoryAuthority.DELETE_CATEGORY);  scheduleRepository.deleteByCategoryIdIn(List.of(id)); subscriptionRepository.deleteByCategoryIdIn(List.of(id)); externalCategoryDetailRepository.deleteByCategoryId(id); categoryRoleRepository.deleteByCategoryId(id); categoryRepository.deleteById(id); }"	assertThat(actual).isFalse()
"개인_카테고리를_삭제하려_하면_예외가_발생한다() { // given GivenBuilder 나인 = 나인().카테고리를_생성한다(개인_카테고리_이름, PERSONAL);  // when & then ""<AssertPlaceHolder>""; }
delete(final Long memberId, final Long id) { Category category = categoryRepository.getById(id);  validateNotPersonalCategory(category);  CategoryRole role = categoryRoleRepository.getByMemberIdAndCategoryId(memberId, category.getId()); role.validateAuthority(CategoryAuthority.DELETE_CATEGORY);  scheduleRepository.deleteByCategoryIdIn(List.of(id)); subscriptionRepository.deleteByCategoryIdIn(List.of(id)); externalCategoryDetailRepository.deleteByCategoryId(id); categoryRoleRepository.deleteByCategoryId(id); categoryRepository.deleteById(id); }"	assertThatThrownBy(() -> categoryService.delete(나인.회원().getId(), 나인.카테고리().getId())) .isInstanceOf(InvalidCategoryException.class)
"외부_서비스_연동_카테고리를_삭제한다() { // given GivenBuilder 나인 = 나인().카테고리를_생성한다(외부_카테고리_이름, GOOGLE);  // when categoryService.delete(나인.회원().getId(), 나인.카테고리().getId());  // then ""<AssertPlaceHolder>""; }
delete(final Long memberId, final Long id) { Category category = categoryRepository.getById(id);  validateNotPersonalCategory(category);  CategoryRole role = categoryRoleRepository.getByMemberIdAndCategoryId(memberId, category.getId()); role.validateAuthority(CategoryAuthority.DELETE_CATEGORY);  scheduleRepository.deleteByCategoryIdIn(List.of(id)); subscriptionRepository.deleteByCategoryIdIn(List.of(id)); externalCategoryDetailRepository.deleteByCategoryId(id); categoryRoleRepository.deleteByCategoryId(id); categoryRepository.deleteById(id); }"	assertThatThrownBy(() -> categoryRepository.getById(나인.카테고리().getId())) .isInstanceOf(NoSuchCategoryException.class)
"월별_일정을_조회하면_회원의_외부_카테고리_전체를_조회한다() { // given GivenBuilder 나인 = 나인().외부_카테고리를_등록한다(외부_카테고리_이름, GOOGLE);  // when List<ExternalCategoryDetail> actual = externalCategoryDetailService.findByMemberId(나인.회원().getId());  // then ""<AssertPlaceHolder>""; }
findByMemberId(final Long memberId) { Subscriptions subscriptions = new Subscriptions(subscriptionRepository.findByMemberId(memberId)); List<Category> categories = subscriptions.findExternalCategory(); return externalCategoryDetailRepository.findByCategoryIn(categories); }"	assertThat(actual).hasSize(1)
